period,cliente,produc,depo,descripcion,s_cantidad_periodos_con_venta,s_cantidad_total_facturas,s_completitud,s_longitud_serie,s_periodo_prom_entre_ventas,s_periodos_desde_ultima_venta,s_porcentaje_sobre_total_ventas,s_primera_venta,s_ultima_venta,s_ventas_totales,cantidad_facturas,cantidad_unidades,cantidad_productos,total_facturado,unidades_promedio_por_compra,productos_promedio_por_compra,precio_uni,fecha,precio_uni_deflactado,total_facturado_deflactado,mes,año,trimestre,tipo_producto,cantidad_unidades_escalada,cantidad_productos_escalada,precio_uni_deflactado_escalada,total_facturado_deflactado_escalada
2024-02,6797,000-000-13177,1.0,jg pv bc naranja x 18 uds,18,25,0.72,25,1.3529411764705883,1,0.010582993280553041,2022-06,2024-05,702.0,2.0,36.0,2.0,5323.93,18.0,1.0,2199.9700000000003,2024-02-01,2781.52782795784,6731.300630962959,2,2024,1,jugo en polvo,-0.08040582454501712,-0.16795135760829408,0.7808609206107885,-0.2549527753530873
2024-03,6797,000-000-13177,1.0,jg pv bc naranja x 18 uds,18,25,0.72,25,1.3529411764705883,1,0.010582993280553041,2022-06,2024-05,702.0,2.0,36.0,2.0,6328.0,18.0,1.0,2614.88,2024-03-01,2991.9624312319997,7240.538099199999,3,2024,1,jugo en polvo,-0.08040582454501712,-0.16795135760829408,0.9049836200532141,-0.20057147399490116
2024-04,6797,000-000-13177,1.0,jg pv bc naranja x 18 uds,18,25,0.72,25,1.3529411764705883,1,0.010582993280553041,2022-06,2024-05,702.0,1.0,18.0,1.0,3164.0,18.0,1.0,2614.88,2024-04-01,2822.6060672,3415.3481599999996,4,2024,2,jugo en polvo,-0.18298364370171918,-0.17866415175701633,0.8050905000798831,-0.609062246592781
2024-05,6797,000-000-13177,1.0,jg pv bc naranja x 18 uds,18,25,0.72,25,1.3529411764705883,1,0.010582993280553041,2022-06,2024-05,702.0,1.0,36.0,2.0,5241.48,36.0,2.0,2614.8759,2024-05-01,2693.322177,5398.724399999999,5,2024,2,jugo en polvo,-0.08040582454501712,-0.16795135760829408,0.7288337191305275,-0.3972581517615264
2024-06,6797,000-000-13177,1.0,jg pv bc naranja x 18 uds,18,25,0.72,25,1.3529411764705883,1,0.010582993280553041,2022-06,2024-05,702.0,1.0,27.0,1.5,4202.74,27.0,1.5,2614.87795,2024-06-01,2614.87795,4202.74,6,2024,2,jugo en polvo,-0.13169473412336816,-0.17330775468265522,0.6825641937795606,-0.524976931570193
2022-02,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,256.34,6.0,6.0,39.2323,2022-02-01,405.5621973395994,2649.9036168165744,2,2022,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6205781168204421,-0.6908038170234566
2022-03,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,3.0,18.0,18.0,830.55,6.0,6.0,42.37076666666667,2022-03-01,408.5876494389272,8009.118053284402,3,2022,1,saladix,-0.18298364370171918,0.0034533487712617348,-0.6187935848292225,-0.1184950740677274
2022-04,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,574.22,6.0,6.0,43.94,2022-04-01,400.11331588163574,5228.7908112324285,4,2022,2,saladix,-0.21717625008728655,-0.0608234161210717,-0.6237920838438363,-0.415405303685834
2022-05,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,287.11,6.0,6.0,43.94,2022-05-01,383.2503025686166,2504.21015863622,5,2022,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6337385598538612,-0.7063623733933388
2022-06,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,3.0,18.0,18.0,942.06,6.0,6.0,48.0599,2022-06-01,400.7500932615712,7855.418610067764,6,2022,2,saladix,-0.18298364370171918,0.0034533487712617348,-0.623416487216135,-0.13490858694038727
2022-07,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,684.95,6.0,6.0,52.3852,2022-07-01,412.0913611760916,5388.200824613898,7,2022,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.6167269562799322,-0.3983819609078141
2022-08,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,715.5699999999999,6.0,6.0,54.74245,2022-08-01,402.0866588589244,5255.905617663815,8,2022,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.6226281276624107,-0.41250972244567324
2022-09,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,24.0,24.0,1492.34,6.0,6.0,57.0997,2022-09-01,393.0654216948349,10273.035609855566,9,2022,3,saladix,-0.14879103731615184,0.06773011366359517,-0.6279492121784316,0.12326793547711878
2022-10,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,783.49,6.0,6.0,59.95465,2022-10-01,388.6237776318644,5078.5525982853615,10,2022,4,saladix,-0.21717625008728655,-0.0608234161210717,-0.630569070521501,-0.43144919291903305
2022-11,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,3.0,18.0,18.0,1247.61,6.0,6.0,63.64703333333333,2022-11-01,398.60644153396277,7813.488806582563,11,2022,4,saladix,-0.18298364370171918,0.0034533487712617348,-0.6246808982728494,-0.13938625683202394
2022-12,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,465.22,6.0,6.0,71.2009,2022-12-01,425.89736077278855,2782.773394419406,12,2022,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6085836285582529,-0.6766146972750029
2023-01,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,967.62,6.0,6.0,66.64,2023-01-01,373.23572054933135,5419.422987964346,1,2023,1,saladix,-0.21717625008728655,-0.0608234161210717,-0.6396455586776325,-0.39504775637629497
2023-02,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1026.5,6.0,6.0,78.551,2023-02-01,400.6799316020196,5236.062555403154,2,2023,1,saladix,-0.21717625008728655,-0.0608234161210717,-0.6234578713537502,-0.41462875652304004
2023-03,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1097.4099999999999,6.0,6.0,83.97659999999999,2023-03-01,391.90788192502384,5121.469894034057,3,2023,1,saladix,-0.21717625008728655,-0.0608234161210717,-0.6286319751779831,-0.42686606905411384
2023-04,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,3.0,18.0,18.0,1829.0900000000001,6.0,6.0,90.1132,2023-04-01,381.96784455530127,7753.065752827067,4,2023,2,saladix,-0.18298364370171918,0.0034533487712617348,-0.6344950046022891,-0.1458388148235541
2023-05,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,647.01,6.0,6.0,99.0216,2023-05-01,396.71869212585125,2592.1714150483026,5,2023,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6257943679625296,-0.6969690198183355
2023-06,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1356.82,6.0,6.0,103.828,2023-06-01,399.59172227959124,5221.848062405083,6,2023,2,saladix,-0.21717625008728655,-0.0608234161210717,-0.6240997404976868,-0.41614671754436483
2023-07,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1480.12,6.0,6.0,113.2634,2023-07-01,412.0082584346295,5384.101691051688,7,2023,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.616775973582414,-0.3988197060296051
2023-08,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1546.73,6.0,6.0,118.36019999999999,2023-08-01,372.446745043921,4867.130622977859,8,2023,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.6401109278137052,-0.4540268759649091
2023-09,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1736.35,6.0,6.0,132.8705,2023-09-01,365.797583125926,4780.238152642623,9,2023,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.6440328679958343,-0.4633060942271014
2023-10,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1641.54,6.0,6.0,125.61535,2023-10-01,321.09923573260295,4196.121249707914,10,2023,4,saladix,-0.21717625008728655,-0.0608234161210717,-0.6703977312490815,-0.5256837457319525
2023-11,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1736.35,6.0,6.0,132.8705,2023-11-01,293.55654622256196,3836.1932034089245,11,2023,4,saladix,-0.21717625008728655,-0.0608234161210717,-0.686643505084276,-0.564120343142608
2023-12,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,2.0,12.0,12.0,1736.35,6.0,6.0,132.8705,2023-12-01,226.33503949310872,2957.7434104926174,12,2023,4,saladix,-0.21717625008728655,-0.0608234161210717,-0.7262934236149109,-0.6579297069390307
2024-01,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,2035.92,6.0,6.0,280.43,2024-01-01,396.7539042808442,2880.430798429042,1,2024,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6257735984328853,-0.6661858952944815
2024-02,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,2035.91,6.0,6.0,280.4277,2024-02-01,354.55822183039436,2574.09888326552,2,2024,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6506622903546303,-0.6988989795296413
2024-03,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,1664.79,6.0,6.0,229.31,2024-03-01,262.37796958399997,1904.863372656,3,2024,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.7050338697721072,-0.7703664190879481
2024-04,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,1850.35,6.0,6.0,254.86884999999998,2024-04-01,275.115631444,1997.3418039999997,4,2024,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6975206901426704,-0.7604906778910937
2024-05,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,1754.84,6.0,6.0,297.0547,2024-05-01,305.966341,1807.4851999999998,5,2024,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6793237145016628,-0.7807654020442659
2024-06,6797,000-000-3870,1.0,saladix pizza x 30 grs,24,44,0.8275862068965517,29,1.173913043478261,1,0.00416083496500376,2022-02,2024-05,276.0,1.0,6.0,6.0,1754.84,6.0,6.0,297.0547,2024-06-01,297.0547,1754.84,6,2024,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6845801548407104,-0.7863873655972882
2022-01,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,512.68,6.0,6.0,39.2323,2022-01-01,435.97936214006927,5697.292776155634,1,2022,1,saladix,-0.21717625008728655,-0.0608234161210717,-0.6026368631213026,-0.36537413329769636
2022-02,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,512.68,6.0,6.0,39.2323,2022-02-01,405.5621973395994,5299.807233633149,2,2022,1,saladix,-0.21717625008728655,-0.0608234161210717,-0.6205781168204421,-0.4078214833488824
2022-03,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,543.44,6.0,6.0,41.58615,2022-03-01,401.0214733990647,5240.473318736832,3,2022,1,saladix,-0.21717625008728655,-0.0608234161210717,-0.623256416416387,-0.41415773256068555
2022-04,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,3.0,18.0,18.0,861.33,6.0,6.0,43.94,2022-04-01,400.11331588163574,7843.186216848642,4,2022,2,saladix,-0.18298364370171918,0.0034533487712617348,-0.6237920838438363,-0.1362148801797356
2022-05,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,287.11,6.0,6.0,43.94,2022-05-01,383.2503025686166,2504.21015863622,5,2022,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6337385598538612,-0.7063623733933388
2022-06,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,628.04,6.0,6.0,48.0599,2022-06-01,400.7500932615712,5236.945740045176,6,2022,2,saladix,-0.21717625008728655,-0.0608234161210717,-0.623416487216135,-0.4145344415262685
2022-07,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,342.48,6.0,6.0,52.3852,2022-07-01,412.0913611760916,2694.139745110983,7,2022,3,saladix,-0.2513688564728539,-0.12510018101340514,-0.6167269562799322,-0.6860798554657461
2022-08,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,3.0,18.0,18.0,1058.04,6.0,6.0,53.95669999999999,2022-08-01,396.3152768291029,7771.368810476995,8,2022,3,saladix,-0.18298364370171918,0.0034533487712617348,-0.6260323183511524,-0.14388423733089067
2022-09,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,12.0,12.0,746.18,6.0,6.0,57.0997,2022-09-01,393.0654216948349,5136.586643366811,9,2022,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.6279492121784316,-0.42525175637624546
2022-10,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,410.39,6.0,6.0,62.8096,2022-10-01,407.12945573940226,2660.132485175726,10,2022,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6196536854755939,-0.689711479543424
2022-11,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,3.0,18.0,18.0,1247.62,6.0,6.0,61.55383333333333,2022-11-01,385.49722088813706,7813.551434237091,11,2022,4,saladix,-0.18298364370171918,0.0034533487712617348,-0.6324132380536144,-0.13937956884544267
2022-12,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,426.81,6.0,6.0,65.3219,2022-12-01,390.7313645005051,2553.0190285717435,12,2022,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6293259319531531,-0.7011500902632204
2023-01,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,483.81,6.0,6.0,66.64,2023-01-01,373.23572054933135,2709.711493982173,1,2023,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6396455586776325,-0.6844169535371629
2023-02,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,1026.5,6.0,6.0,78.551,2023-02-01,400.6799316020196,5236.062555403154,2,2023,1,saladix,-0.21717625008728655,-0.0608234161210717,-0.6234578713537502,-0.41462875652304004
2023-03,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,3.0,18.0,18.0,1637.48,6.0,6.0,80.78106666666666,2023-03-01,376.99474302338365,7641.906417913897,3,2023,1,saladix,-0.18298364370171918,0.0034533487712617348,-0.6374283377002619,-0.15770948355422731
2023-04,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,1202.18,6.0,6.0,82.795,2023-04-01,350.94778223341496,5095.747386259639,4,2023,2,saladix,-0.21717625008728655,-0.0608234161210717,-0.6527918712409405,-0.42961296717968106
2023-05,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,647.01,6.0,6.0,99.0216,2023-05-01,396.71869212585125,2592.1714150483026,5,2023,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6257943679625296,-0.6969690198183355
2023-06,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,1356.8400000000001,6.0,6.0,98.48695000000001,2023-06-01,379.03619421123386,5221.925034266677,6,2023,2,saladix,-0.21717625008728655,-0.0608234161210717,-0.6362242085871151,-0.41613849774463957
2023-07,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,1480.12,6.0,6.0,113.2634,2023-07-01,412.0082584346295,5384.101691051688,7,2023,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.616775973582414,-0.3988197060296051
2023-08,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,1613.33,6.0,6.0,117.2835,2023-08-01,369.0586685588459,5076.702364322712,8,2023,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.642109350091704,-0.4316467787939576
2023-09,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,2.0,12.0,12.0,1546.725,6.0,6.0,115.27345000000001,2023-09-01,317.35222949102535,4258.193254036433,9,2023,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.6726078645745703,-0.519055096852321
2023-10,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,942.13,6.0,6.0,129.77,2023-10-01,331.71939433373296,2408.282291620866,10,2023,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6641335392693929,-0.7166064786883989
2023-11,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,1038.76,6.0,6.0,143.08,2023-11-01,316.11283643490594,2294.9774250427936,11,2023,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6733389078982546,-0.7287062680382727
2023-12,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,1163.34,6.0,6.0,160.24,2023-12-01,272.956952283432,1981.6633853557644,12,2023,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6987939649770888,-0.7621649710495757
2024-01,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,2035.92,6.0,6.0,280.43,2024-01-01,396.7539042808442,2880.430798429042,1,2024,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6257735984328853,-0.6661858952944815
2024-02,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,2035.91,6.0,6.0,280.4277,2024-02-01,354.55822183039436,2574.09888326552,2,2024,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6506622903546303,-0.6988989795296413
2024-03,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,2035.915,6.0,6.0,280.42885,2024-03-01,320.86848491463996,2329.5069728559997,3,2024,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.670533837260063,-0.7250188690102856
2024-04,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,2035.92,6.0,6.0,280.43,2024-04-01,302.7073592,2197.6534847999997,4,2024,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.681245991599421,-0.7390994595330624
2024-05,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,1754.84,6.0,6.0,297.0547,2024-05-01,305.966341,1807.4851999999998,5,2024,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6793237145016628,-0.7807654020442659
2024-06,6797,000-000-3871,1.0,saladix jamon x 30 grs,27,44,0.9,30,1.0769230769230769,1,0.004070382030981939,2022-01,2024-05,270.0,1.0,6.0,6.0,1895.38,6.0,6.0,288.74235,2024-06-01,288.74235,1895.38,6,2024,2,saladix,-0.2513688564728539,-0.12510018101340514,-0.6894831095100339,-0.7713791453276008
2022-01,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,6.0,6.0,256.34,6.0,6.0,39.2323,2022-01-01,435.97936214006927,2848.646388077817,1,2022,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6026368631213026,-0.6695801419978635
2022-02,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,6.0,6.0,256.34,6.0,6.0,39.2323,2022-02-01,405.5621973395994,2649.9036168165744,2,2022,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6205781168204421,-0.6908038170234566
2022-03,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,6.0,6.0,287.11,6.0,6.0,43.94,2022-03-01,423.7200015186522,2768.644734547571,3,2022,1,saladix,-0.2513688564728539,-0.12510018101340514,-0.6098679216548937,-0.6781234922050726
2022-04,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,2.0,12.0,12.0,574.22,6.0,6.0,43.94,2022-04-01,400.11331588163574,5228.7908112324285,4,2022,2,saladix,-0.21717625008728655,-0.0608234161210717,-0.6237920838438363,-0.415405303685834
2022-05,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.5,9.0,9.0,430.665,6.0,6.0,43.94,2022-05-01,383.2503025686166,3756.3152379543303,5,2022,2,saladix,-0.2342725532800702,-0.09296179856723842,-0.6337385598538612,-0.572650484740993
2022-06,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,2.0,12.0,12.0,628.04,6.0,6.0,48.0599,2022-06-01,400.7500932615712,5236.945740045176,6,2022,2,saladix,-0.21717625008728655,-0.0608234161210717,-0.623416487216135,-0.4145344415262685
2022-07,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,6.0,6.0,342.48,6.0,6.0,52.3852,2022-07-01,412.0913611760916,2694.139745110983,7,2022,3,saladix,-0.2513688564728539,-0.12510018101340514,-0.6167269562799322,-0.6860798554657461
2022-08,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,6.0,6.0,342.47,6.0,6.0,52.3852,2022-08-01,384.77251276946004,2515.46319281318,8,2022,3,saladix,-0.2513688564728539,-0.12510018101340514,-0.6328406997286358,-0.7051606655832483
2022-09,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,12.0,12.0,746.18,6.0,6.0,57.0997,2022-09-01,393.0654216948349,5136.586643366811,9,2022,3,saladix,-0.21717625008728655,-0.0608234161210717,-0.6279492121784316,-0.42525175637624546
2022-10,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,6.0,6.0,410.4,6.0,6.0,62.8096,2022-10-01,407.12945573940226,2660.1973047981623,10,2022,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6196536854755939,-0.6897045574773124
2022-11,6797,000-000-7754,1.0,saladix calabresa x 30 grs,22,25,0.7333333333333333,30,1.2857142857142858,2,0.0023517762845673426,2022-01,2024-04,156.0,1.0,6.0,6.0,410.4,6.0,6.0,62.8096,2022-11-01,393.36179298492976,2570.2389418339735,11,2022,4,saladix,-0.2513688564728539,-0.12510018101340514,-0.6277744006028093,-0.6993111814026507
