cliente,SKU,metric,HistoricAverage,AutoARIMA,AutoLightGBM
5578,000-000-3176,mase,1.277777777777778,1.277777777777778,0.9722222222222222
5625,000-000-1009,mase,1.111111111111111,1.111111111111111,0.4629629629629629
5625,000-000-11283,mase,1.4473684210526316,1.4473684210526316,0.9407894736842105
5625,000-000-11913,mase,0.9166666666666666,0.9166666666666666,0.9675925925925927
5625,000-000-12625,mase,0.55,0.32083333333333336,0.015277777777777777
5625,000-000-13358,mase,0.48039215686274517,0.49754901960784315,0.17156862745098042
5625,000-000-5312,mase,0.6634920634920635,0.6634920634920635,0.2619047619047619
5625,000-000-6140,mase,0.6407766990291262,0.1941747572815534,0.17475728155339804
5625,000-000-6596,mase,0.8780487804878049,0.8780487804878049,0.3902439024390244
5658,000-000-10130,mase,0.5952380952380952,0.35714285714285715,0.3273809523809524
5675,000-000-1782,mase,0.851010101010101,0.851010101010101,0.6868686868686869
5710,000-000-10173,mase,0.6341463414634146,0.5365853658536586,0.24390243902439027
5710,000-000-10174,mase,0.8421052631578947,0.8421052631578947,0.21052631578947367
5710,000-000-11809,mase,0.7727272727272727,0.7727272727272727,0.09848484848484848
5710,000-000-11828,mase,0.9156214367160774,0.9156214367160774,0.911440516913721
5710,000-000-11835,mase,0.7472826086956522,0.7506038647342995,0.7339975845410629
5710,000-000-11878,mase,0.49577464788732395,0.49577464788732395,0.0757433489827856
5710,000-000-1999,mase,0.9230769230769231,0.9230769230769231,1.0
5710,000-000-4013,mase,1.0,1.0,1.0457142857142856
5710,000-000-6020,mase,0.5714285714285714,0.5714285714285714,0.3333333333333333
5714,000-000-13216,mase,0.5641025641025641,0.37606837606837606,0.28205128205128205
5714,000-000-13268,mase,0.4207650273224044,0.4207650273224044,0.901639344262295
5714,000-000-13348,mase,0.050505050505050504,0.050505050505050504,0.2777777777777778
5714,000-000-1732,mase,0.7096774193548386,0.6801075268817204,0.17741935483870966
5714,000-000-3176,mase,1.1333333333333333,1.1333333333333333,1.15
5714,000-000-3777,mase,0.6936936936936937,0.6936936936936937,0.2972972972972973
5714,000-000-4013,mase,0.7306666666666666,0.7306666666666666,0.384
5714,000-000-6020,mase,0.6666666666666666,1.3333333333333333,0.638888888888889
5714,000-000-7198,mase,0.8953488372093024,0.8953488372093024,0.38372093023255816
5714,000-000-8721,mase,0.5,0.5,0.5
5714,000-000-9341,mase,0.3055555555555556,0.3055555555555556,0.41468253968253965
5714,000-000-9419,mase,0.9617486338797813,1.442622950819672,1.442622950819672
5734,000-000-7049,mase,0.696969696969697,0.8181818181818182,0.7272727272727273
5741,000-000-1009,mase,0.6904761904761905,0.40476190476190477,0.39285714285714285
5741,000-000-10336,mase,0.6984126984126984,0.19047619047619047,0.3174603174603175
5741,000-000-11586,mase,0.6451612903225806,0.5376344086021505,0.5376344086021505
5741,000-000-12489,mase,0.883720930232558,0.883720930232558,0.32558139534883723
5741,000-000-3312,mase,0.9682539682539683,0.2751322751322751,0.13756613756613756
5741,000-000-3313,mase,1.6358024691358024,0.43209876543209874,0.29320987654320985
5741,000-000-3465,mase,0.7541371158392435,0.14302600472813237,0.1690307328605201
5741,000-000-3870,mase,1.1,1.1,0.12222222222222222
5741,000-000-5312,mase,1.837837837837838,1.837837837837838,0.7567567567567568
5741,000-000-6140,mase,0.6857142857142857,0.6857142857142857,0.6857142857142857
5741,000-000-6596,mase,0.8,0.8,0.0
5771,000-000-11283,mase,0.3568232662192394,0.23993288590604028,0.2891498881431767
5771,000-000-12625,mase,0.8210526315789474,0.9263157894736841,0.21052631578947367
5771,000-000-12626,mase,0.72,0.72,0.15999999999999998
5771,000-000-2582,mase,0.8659003831417624,1.1724137931034482,0.4827586206896552
5771,000-000-3274,mase,1.0975609756097562,0.9552845528455285,0.6504065040650406
5771,000-000-5312,mase,0.605,0.0,0.04583333333333333
5771,000-000-6072,mase,1.1428571428571428,1.1428571428571428,1.0285714285714285
5771,000-000-6074,mase,1.15,0.85,0.8166666666666667
5771,000-000-6140,mase,0.625,0.625,0.7708333333333334
5799,000-000-3465,mase,1.2285714285714286,1.2285714285714286,0.41428571428571426
5799,000-000-6140,mase,0.8686868686868687,0.8686868686868687,0.8888888888888888
5823,000-000-13466,mase,1.0476190476190477,1.0476190476190477,0.8095238095238095
5833,000-000-10057,mase,1.6,1.6222222222222222,0.28888888888888886
5833,000-000-10885,mase,0.5917926565874729,0.5917926565874729,0.4190064794816415
5833,000-000-11803,mase,0.763888888888889,0.7447916666666667,0.5729166666666667
5833,000-000-11828,mase,1.015846994535519,0.5830601092896175,0.3205828779599271
5833,000-000-1732,mase,2.375,2.375,2.25
5833,000-000-3176,mase,1.0416666666666667,1.0546875,1.0807291666666667
5833,000-000-4013,mase,1.0272,1.0272,1.0368
5833,000-000-7198,mase,1.2500000000000002,1.0,1.0
5833,000-000-9341,mase,0.4727272727272727,0.8727272727272728,1.309090909090909
5848,000-000-6140,mase,0.6569444444444444,0.6569444444444444,0.3259259259259259
5848,000-000-6596,mase,0.804421768707483,0.804421768707483,0.38038548752834467
5851,000-000-13890,mase,0.23076923076923078,0.38461538461538464,0.38461538461538464
5883,000-000-10130,mase,0.5833333333333334,0.0,0.05401234567901235
5883,000-000-11554,mase,1.3333333333333333,1.3888888888888888,1.425925925925926
5883,000-000-3176,mase,1.1458333333333333,1.1458333333333333,0.9739583333333334
5883,000-000-9419,mase,0.0,0.0,0.0
5889,000-000-13612,mase,0.3190255220417634,0.191415313225058,0.374323279195669
5905,000-000-1009,mase,0.375,0.375,0.1875
5905,000-000-11283,mase,0.6416666666666667,0.6416666666666667,0.4354166666666667
5905,000-000-4056,mase,0.6051779935275081,0.6051779935275081,0.4449838187702266
5905,000-000-5312,mase,1.8861111111111113,1.6916666666666667,0.6805555555555556
5905,000-000-6140,mase,0.5411764705882354,1.5294117647058825,0.7058823529411765
5932,000-000-9419,mase,1.1666666666666667,1.1666666666666667,0.16666666666666666
5978,000-000-3313,mase,1.158059467918623,1.158059467918623,0.5164319248826291
5981,000-000-11913,mase,0.6666666666666666,0.2222222222222222,0.09876543209876543
5981,000-000-12625,mase,0.6352941176470589,0.6352941176470589,0.1647058823529412
5981,000-000-13349,mase,0.7592592592592592,0.7777777777777778,0.7407407407407408
5981,000-000-13358,mase,0.5649717514124294,0.4519774011299435,0.3615819209039548
5981,000-000-13360,mase,0.3888888888888889,0.05555555555555555,0.05555555555555555
5981,000-000-13612,mase,0.9166666666666666,0.9166666666666666,1.9
5981,000-000-3312,mase,0.5613463626492942,0.1791530944625407,0.1791530944625407
5981,000-000-3313,mase,1.349206349206349,1.349206349206349,1.0158730158730158
5981,000-000-6140,mase,0.6557377049180328,1.4098360655737707,0.7213114754098361
5981,000-000-7049,mase,0.3380281690140845,0.30985915492957744,0.3380281690140845
6011,000-000-3313,mase,0.4222222222222222,0.4222222222222222,0.34444444444444444
6011,000-000-6140,mase,0.9879518072289156,1.0120481927710843,0.9156626506024096
6011,000-000-6596,mase,1.0526315789473684,1.0526315789473684,0.9473684210526315
606,000-000-5671,mase,1.0869565217391306,1.0869565217391306,1.956521739130435
606,000-000-9341,mase,0.9473684210526316,0.9473684210526316,0.05263157894736842
6110,000-000-10130,mase,0.5714285714285714,0.5714285714285714,0.2571428571428571
6110,000-000-10131,mase,0.7647058823529411,0.7794117647058824,0.926470588235294
6110,000-000-10173,mase,1.9047619047619049,1.9047619047619049,2.476190476190476
6110,000-000-10204,mase,0.3214285714285714,0.3214285714285714,0.10714285714285714
6110,000-000-11646,mase,0.18181818181818182,0.3232323232323232,0.5050505050505051
6110,000-000-1732,mase,0.7058823529411764,0.7058823529411764,0.44117647058823534
6110,000-000-1999,mase,0.47619047619047616,0.47619047619047616,0.23809523809523808
6110,000-000-2001,mase,0.5263157894736842,0.3157894736842105,0.3508771929824562
6110,000-000-3176,mase,0.5464285714285715,0.6857142857142857,1.1089285714285715
6110,000-000-4013,mase,1.463529411764706,1.463529411764706,1.515294117647059
6110,000-000-6020,mase,0.56,0.56,0.33333333333333337
6110,000-000-9341,mase,0.48275862068965525,0.4137931034482759,0.3103448275862069
6110,000-000-9419,mase,0.7252747252747253,0.5934065934065934,0.6813186813186813
6172,000-000-11283,mase,0.8860759493670886,0.759493670886076,0.620253164556962
6172,000-000-11913,mase,0.680952380952381,0.680952380952381,0.3666666666666667
6172,000-000-12625,mase,0.3393939393939394,0.3393939393939394,0.38181818181818183
6172,000-000-3274,mase,0.7766203703703702,0.16550925925925924,0.3819444444444444
6172,000-000-4053,mase,0.6024096385542169,0.6024096385542169,0.4819277108433735
6172,000-000-4056,mase,0.556701030927835,0.5154639175257731,0.28865979381443296
6172,000-000-6074,mase,0.7764705882352941,0.7764705882352941,0.43137254901960786
6172,000-000-6140,mase,0.9166666666666666,0.9166666666666666,0.6936936936936937
6172,000-000-6596,mase,0.4333333333333333,0.4333333333333333,0.5
6294,000-000-10340,mase,0.7272727272727273,0.7272727272727273,0.6666666666666666
6294,000-000-10341,mase,0.4333333333333333,0.4333333333333333,0.33333333333333337
6294,000-000-10342,mase,1.1071428571428572,1.1071428571428572,1.0357142857142856
6294,000-000-11283,mase,0.6394052044609665,0.6394052044609665,0.6988847583643122
6294,000-000-11584,mase,0.49484536082474223,0.5979381443298968,0.35051546391752575
6294,000-000-11586,mase,0.7936507936507937,0.6666666666666666,0.7301587301587302
6294,000-000-11913,mase,0.6686274509803921,0.6686274509803921,0.23006535947712414
6294,000-000-13358,mase,0.4666666666666667,0.4666666666666667,0.6166666666666667
6294,000-000-13359,mase,0.6519607843137255,1.1323529411764708,0.5833333333333334
6294,000-000-3274,mase,0.9172932330827067,0.9172932330827067,0.6165413533834586
6294,000-000-3313,mase,1.0625000000000002,1.0625000000000002,0.9218750000000001
6294,000-000-3465,mase,0.6249999999999999,0.982142857142857,0.6249999999999999
6294,000-000-3466,mase,0.6223241590214068,0.6223241590214068,0.4204892966360857
6294,000-000-4053,mase,0.45833333333333337,0.45833333333333337,0.16176470588235295
6294,000-000-4056,mase,0.5641025641025641,0.5112179487179487,0.035256410256410256
6294,000-000-4848,mase,0.28571428571428575,0.2448979591836735,0.28571428571428575
6294,000-000-5312,mase,0.3842364532019704,0.5123152709359605,0.4236453201970443
6294,000-000-6072,mase,0.3699421965317919,0.3699421965317919,0.2543352601156069
6294,000-000-6074,mase,0.5714285714285714,0.5714285714285714,0.22556390977443608
6294,000-000-6140,mase,1.1875,1.1875,1.09375
6294,000-000-6596,mase,0.6097560975609757,1.0975609756097562,0.6341463414634146
6294,000-000-9537,mase,0.6410256410256411,0.6410256410256411,1.0897435897435899
6301,000-000-12450,mase,1.1818181818181819,1.272727272727273,0.4545454545454546
6301,000-000-13239,mase,1.5,1.5,1.5833333333333333
6301,000-000-13268,mase,0.6984126984126984,0.6984126984126984,0.6111111111111112
6301,000-000-13348,mase,0.475,0.475,0.6749999999999999
6301,000-000-13451,mase,0.0,0.0,0.0
6301,000-000-13625,mase,0.6222222222222222,0.5777777777777777,0.6222222222222222
6301,000-000-3777,mase,0.7272727272727273,0.6818181818181819,0.5909090909090909
6301,000-000-4013,mase,0.5177358490566037,0.5177358490566037,0.46792452830188674
6301,000-000-9341,mase,1.2,1.2,1.0666666666666667
6301,000-000-9419,mase,0.7659574468085106,0.7659574468085106,0.5106382978723405
6358,000-000-10057,mase,0.5847953216374269,0.5847953216374269,0.6578947368421052
6358,000-000-10173,mase,0.9166666666666666,0.33771929824561403,0.33771929824561403
6358,000-000-11828,mase,0.7951807228915663,0.7951807228915663,0.0963855421686747
6358,000-000-3176,mase,0.8,0.8,0.13333333333333333
6406,000-000-13151,mase,0.46153846153846156,0.3076923076923077,0.3076923076923077
6406,000-000-3870,mase,1.0185185185185186,1.0185185185185186,0.7893518518518519
6406,000-000-3871,mase,0.9411764705882353,0.9411764705882353,0.4313725490196078
6488,000-000-1732,mase,1.0370370370370372,1.0370370370370372,1.1851851851851851
6492,000-000-11645,mase,0.6547619047619048,0.6547619047619048,0.6984126984126984
6492,000-000-11646,mase,1.0526315789473684,1.0701754385964912,1.263157894736842
6492,000-000-13012,mase,0.6,0.6,0.13333333333333333
6492,000-000-13025,mase,0.64,0.64,0.05333333333333333
6492,000-000-1999,mase,0.6274509803921569,0.6274509803921569,0.5294117647058824
6492,000-000-2001,mase,0.4523809523809524,0.35714285714285715,0.34523809523809523
6492,000-000-2170,mase,0.8571428571428571,0.8571428571428571,0.09523809523809523
6492,000-000-2301,mase,0.625,0.625,0.875
6492,000-000-3176,mase,0.6,0.6,0.8833333333333334
6492,000-000-4013,mase,0.9866666666666667,0.9866666666666667,0.3674074074074074
6492,000-000-6020,mase,0.6153846153846154,0.6153846153846154,0.782051282051282
6492,000-000-6178,mase,0.7857142857142857,0.7857142857142857,0.1746031746031746
6516,000-000-13884,mase,0.9722222222222221,0.9722222222222221,0.8425925925925924
6558,000-000-1693,mase,0.7777777777777778,0.7777777777777778,0.8333333333333334
6558,000-000-6020,mase,1.0370370370370372,1.0370370370370372,0.6666666666666666
6605,000-000-1009,mase,0.8148148148148148,0.8148148148148148,0.06790123456790123
6605,000-000-10342,mase,1.1814814814814814,1.1814814814814814,1.0185185185185186
6605,000-000-11283,mase,0.4578313253012048,0.4578313253012048,0.39759036144578314
6605,000-000-11584,mase,1.125,1.125,1.125
6605,000-000-11586,mase,1.1063218390804597,0.885057471264368,0.47413793103448276
6605,000-000-13358,mase,0.4875621890547264,0.4875621890547264,0.6616915422885572
6605,000-000-3465,mase,0.29931972789115646,0.29931972789115646,0.336734693877551
6605,000-000-3870,mase,0.5092592592592593,0.5092592592592593,0.4074074074074074
6605,000-000-3871,mase,0.4444444444444444,0.5061728395061729,0.2469135802469136
6605,000-000-4303,mase,0.8606557377049181,1.3360655737704918,1.0409836065573772
6605,000-000-5312,mase,0.75,0.75,0.7599999999999999
6605,000-000-6140,mase,0.35365853658536583,0.5365853658536586,0.29878048780487804
6605,000-000-6596,mase,1.4326923076923077,1.5,1.7596153846153848
6614,000-000-10174,mase,0.7741935483870968,0.7741935483870968,0.6451612903225806
6614,000-000-3176,mase,0.4761904761904762,0.4761904761904762,0.7023809523809524
6627,000-000-13612,mase,0.892156862745098,0.20588235294117646,0.2745098039215686
6627,000-000-6140,mase,1.0,1.0,0.5384615384615385
6655,000-000-8721,mase,0.5581395348837209,0.13953488372093023,0.13953488372093023
6699,000-000-13523,mase,0.56,0.5533333333333333,0.36333333333333334
6761,000-000-11283,mase,0.9038461538461539,0.7884615384615384,0.46153846153846156
6761,000-000-11586,mase,0.3970588235294118,0.3970588235294118,0.6176470588235294
6761,000-000-11913,mase,0.7333333333333334,0.7333333333333334,0.5063492063492063
6761,000-000-12404,mase,0.631578947368421,0.5614035087719298,0.7719298245614035
6761,000-000-12553,mase,0.6956521739130435,0.6956521739130435,1.0434782608695652
6761,000-000-12976,mase,0.5085271317829457,0.06614987080103359,0.0764857881136951
6761,000-000-13358,mase,0.5333333333333333,0.5333333333333333,0.26666666666666666
6761,000-000-3274,mase,0.48672566371681414,0.29203539823008845,0.4218289085545722
6761,000-000-3465,mase,0.6111111111111112,0.08071278825995808,0.24213836477987422
6761,000-000-4053,mase,0.5641025641025641,0.5036630036630036,0.6245421245421245
6761,000-000-4056,mase,0.8470588235294118,0.8470588235294118,0.4352941176470589
6761,000-000-6072,mase,1.0,1.0,0.8
6761,000-000-6074,mase,0.5925925925925927,0.6031746031746031,0.3492063492063492
6761,000-000-6140,mase,0.7857142857142857,0.7857142857142857,0.6402116402116401
6793,000-000-4056,mase,0.9487179487179488,0.3333333333333333,0.20512820512820512
6793,000-000-6140,mase,0.5683060109289617,0.08743169398907104,0.06557377049180328
6797,000-000-13177,mase,0.5590277777777778,0.5590277777777778,0.3726851851851852
6797,000-000-3870,mase,1.6041666666666667,1.6041666666666667,1.1076388888888888
6797,000-000-3871,mase,1.4285714285714286,1.4285714285714286,0.2380952380952381
6797,000-000-7754,mase,0.5,0.5,0.4166666666666667
6805,000-000-3870,mase,1.1111111111111112,1.1111111111111112,0.0
6822,000-000-10340,mase,0.5652173913043478,0.9130434782608695,0.5652173913043478
6822,000-000-10342,mase,0.5729166666666666,0.46875,0.46875
6822,000-000-11283,mase,0.9122807017543859,0.8070175438596492,0.7719298245614035
6822,000-000-11586,mase,0.42857142857142855,0.42857142857142855,0.33333333333333337
6822,000-000-13358,mase,0.9916666666666667,0.9916666666666667,1.05
6822,000-000-4056,mase,0.5426356589147288,0.5426356589147288,0.31007751937984496
6822,000-000-5312,mase,0.5555555555555556,0.7777777777777778,0.611111111111111
6822,000-000-6072,mase,0.8490566037735849,0.4716981132075472,0.4716981132075472
6822,000-000-6140,mase,1.8064516129032258,1.8064516129032258,2.064516129032258
6822,000-000-6596,mase,1.9285714285714284,1.357142857142857,1.6428571428571428
6831,000-000-12490,mase,0.7549019607843138,0.7549019607843138,0.9705882352941176
6831,000-000-12496,mase,1.4117647058823528,1.4117647058823528,0.7058823529411764
6831,000-000-12504,mase,0.3819444444444445,0.3819444444444445,0.45833333333333337
6831,000-000-12963,mase,1.7023809523809523,1.7023809523809523,1.7023809523809523
6831,000-000-13088,mase,0.9603174603174602,0.7857142857142857,0.4365079365079365
6883,000-000-11283,mase,1.1818181818181819,1.1818181818181819,0.36363636363636365
6883,000-000-3871,mase,0.5432098765432098,0.5432098765432098,0.2263374485596708
6901,000-000-4053,mase,0.5,1.0,0.39999999999999997
6901,000-000-4056,mase,0.8187702265372169,0.6585760517799353,0.30258899676375406
6901,000-000-6140,mase,1.6756756756756757,2.8108108108108105,2.324324324324324
6901,000-000-6596,mase,0.711864406779661,0.711864406779661,0.576271186440678
6929,000-000-13612,mase,0.22641509433962262,0.22641509433962262,0.22641509433962262
6929,000-000-5312,mase,1.105263157894737,1.105263157894737,1.210526315789474
6975,000-000-1009,mase,1.1264367816091954,1.1264367816091954,1.35632183908046
6975,000-000-4056,mase,0.6567164179104478,0.6567164179104478,0.43781094527363185
6975,000-000-6140,mase,0.6557377049180328,0.6557377049180328,0.5901639344262295
7031,000-000-10340,mase,1.4895833333333333,1.4895833333333333,1.9479166666666667
7031,000-000-10341,mase,1.3194444444444444,1.3194444444444444,1.5972222222222223
7031,000-000-11283,mase,0.619718309859155,0.619718309859155,0.12910798122065728
7031,000-000-11586,mase,1.1891891891891893,1.1891891891891893,1.3873873873873874
7031,000-000-13784,mase,1.7,0.8999999999999999,1.0
7031,000-000-3313,mase,0.45977011494252873,0.45977011494252873,0.7471264367816092
7031,000-000-3465,mase,0.5952380952380952,0.5952380952380952,0.619047619047619
7031,000-000-3466,mase,1.1987179487179487,1.1987179487179487,1.0224358974358974
7031,000-000-4053,mase,0.7599999999999999,1.3599999999999999,0.57
7031,000-000-4056,mase,0.9052083333333333,0.9052083333333333,0.61875
7031,000-000-5312,mase,1.1733333333333331,1.1733333333333331,0.9166666666666666
7031,000-000-6072,mase,0.611111111111111,0.5771604938271605,0.5092592592592593
7031,000-000-6074,mase,0.7595238095238095,0.7595238095238095,0.5238095238095238
7031,000-000-6140,mase,0.7123287671232876,0.7123287671232876,0.8493150684931507
710,000-000-13612,mase,0.393483709273183,0.40350877192982454,0.8295739348370927
710,000-000-13784,mase,2.1666666666666665,2.1666666666666665,2.5
7132,000-000-6596,mase,0.5,0.5,0.5
7201,000-000-10130,mase,0.7222222222222222,0.7222222222222222,0.5
7201,000-000-10174,mase,1.0694444444444446,1.0694444444444446,1.0694444444444446
7201,000-000-11646,mase,1.125,1.125,1.1562500000000002
7201,000-000-12882,mase,0.5987981618946624,0.5987981618946624,0.49381406857546833
7201,000-000-13099,mase,0.928888888888889,0.99,0.6833333333333333
7201,000-000-13287,mase,1.4456140350877194,1.5976608187134502,1.709941520467836
7201,000-000-13348,mase,0.5270270270270271,0.5270270270270271,0.20270270270270274
7201,000-000-3176,mase,1.0434782608695652,1.5652173913043477,1.641304347826087
7201,000-000-6020,mase,0.5454545454545454,0.6818181818181818,0.4393939393939394
7201,000-000-7198,mase,1.0,1.0,1.0
7201,000-000-9341,mase,0.7058823529411764,0.7058823529411764,0.3970588235294118
7201,000-000-9419,mase,0.4186046511627907,0.4186046511627907,0.45348837209302323
7305,000-000-12625,mase,1.8315018315018317,1.8315018315018317,1.8131868131868132
7305,000-000-4303,mase,0.8333333333333333,0.8064516129032258,0.8494623655913978
7305,000-000-6140,mase,0.2802197802197802,0.3131868131868132,0.4697802197802198
7305,000-000-6596,mase,0.7180851063829787,0.7180851063829787,0.5585106382978723
7341,000-000-12490,mase,0.8571428571428571,0.8571428571428571,0.6160714285714286
7341,000-000-12963,mase,0.810810810810811,0.810810810810811,0.6486486486486487
7350,000-000-3113,mase,0.26886035313001605,0.11797752808988765,0.15008025682182988
7443,000-000-10057,mase,5.703703703703703,3.6666666666666665,5.703703703703703
7443,000-000-11554,mase,3.2083333333333335,3.666666666666667,3.361111111111111
7521,000-000-11646,mase,1.0,1.0,1.0
7521,000-000-13889,mase,0.2894736842105263,0.2894736842105263,0.26315789473684215
7521,000-000-3176,mase,0.5,1.859375,0.7734375
7521,000-000-4013,mase,1.1927272727272726,1.1927272727272726,1.2363636363636363
7521,000-000-6020,mase,0.7777777777777778,0.7777777777777778,1.1388888888888888
7524,000-000-10057,mase,0.7777777777777778,0.7777777777777778,0.5277777777777778
7524,000-000-10129,mase,0.5555555555555556,0.5555555555555556,0.43981481481481477
7524,000-000-10130,mase,1.3333333333333333,1.3333333333333333,1.3333333333333333
7524,000-000-10204,mase,0.53551912568306,0.53551912568306,0.3442622950819672
7524,000-000-10885,mase,0.8772563176895307,0.8772563176895307,0.8411552346570398
7524,000-000-11645,mase,1.0,0.8333333333333334,0.7222222222222222
7524,000-000-11646,mase,0.4227642276422764,0.4227642276422764,0.34146341463414637
7524,000-000-11803,mase,0.3888888888888889,0.0,0.0925925925925926
7524,000-000-11809,mase,0.6565656565656566,0.7575757575757576,0.5429292929292929
7524,000-000-11828,mase,1.1162790697674418,1.0548837209302326,0.10418604651162792
7524,000-000-11878,mase,0.6299694189602447,0.4464831804281345,0.3883792048929664
7524,000-000-13348,mase,0.5151515151515151,0.5151515151515151,0.2424242424242424
7524,000-000-1693,mase,0.75,0.75,0.125
7524,000-000-1999,mase,0.8333333333333334,0.8333333333333334,0.5972222222222222
7524,000-000-2001,mase,0.9047619047619048,0.9047619047619048,0.5714285714285714
7524,000-000-2170,mase,0.5555555555555556,0.5555555555555556,0.09259259259259259
7524,000-000-2528,mase,3.0,3.0,3.0
7524,000-000-3176,mase,1.1611111111111112,1.1611111111111112,1.2527777777777778
7524,000-000-4013,mase,0.6285714285714286,1.2,0.6742857142857142
7524,000-000-6020,mase,0.6021505376344086,0.6451612903225806,0.5161290322580645
7524,000-000-7198,mase,0.3333333333333333,0.3333333333333333,0.3333333333333333
7524,000-000-9341,mase,1.125,1.125,1.0625000000000002
7524,000-000-9419,mase,0.5882352941176471,0.6176470588235293,0.5294117647058824
7543,000-000-1009,mase,0.6400966183574879,1.6545893719806761,0.9299516908212561
7543,000-000-11283,mase,0.5579710144927537,0.5579710144927537,0.5579710144927537
7543,000-000-13324,mase,0.7142857142857143,0.7142857142857143,0.7142857142857143
7543,000-000-13340,mase,0.75,0.75,1.125
7543,000-000-13358,mase,0.16666666666666669,0.16666666666666669,0.21666666666666665
7543,000-000-13359,mase,0.30624999999999997,0.18958333333333333,0.21875
7543,000-000-13360,mase,0.5238095238095238,0.9047619047619048,0.5238095238095238
7543,000-000-3465,mase,0.43502824858757067,0.4505649717514124,0.4505649717514124
7543,000-000-3466,mase,0.40293040293040294,0.44322344322344315,0.38278388278388276
7543,000-000-4056,mase,0.23275862068965517,0.23275862068965517,0.2844827586206896
7543,000-000-5312,mase,1.1562500000000002,1.1562500000000002,1.1562500000000002
7543,000-000-6072,mase,0.6060606060606061,0.6060606060606061,0.0
7543,000-000-6140,mase,0.8250000000000001,0.6875,0.7333333333333333
7543,000-000-6596,mase,0.7526881720430108,0.5591397849462365,0.6451612903225806
7543,000-000-7463,mase,0.5813953488372093,0.5813953488372093,0.5813953488372093
7554,000-000-12450,mase,0.24096385542168675,0.3132530120481927,0.2650602409638554
7554,000-000-13348,mase,0.46153846153846156,0.46153846153846156,0.576923076923077
7554,000-000-1732,mase,0.5599999999999999,1.143333333333333,0.84
7554,000-000-1999,mase,1.2222222222222223,1.2222222222222223,1.375
7554,000-000-3176,mase,0.7692307692307692,0.7692307692307692,0.7371794871794872
7554,000-000-5044,mase,0.25641025641025644,0.25641025641025644,0.5128205128205129
7554,000-000-9419,mase,0.39285714285714285,1.4732142857142858,0.4255952380952381
7629,000-000-11913,mase,0.8412698412698413,0.8412698412698413,0.5396825396825398
7629,000-000-3312,mase,0.5933682373472949,0.5933682373472949,0.06980802792321116
7629,000-000-3313,mase,0.2885572139303482,0.2885572139303482,0.19900497512437812
7634,000-000-12976,mase,0.6837606837606838,0.6837606837606838,0.13675213675213677
7634,000-000-6140,mase,0.4736842105263158,0.4736842105263158,0.6578947368421053
763,000-000-13162,mase,1.1,1.1,1.262962962962963
7672,000-000-6020,mase,0.7908496732026143,0.7908496732026143,0.9526143790849673
7672,000-000-9419,mase,1.090909090909091,1.090909090909091,0.9818181818181819
7678,000-000-6020,mase,1.4,1.4,0.4
7698,000-000-13216,mase,1.0909090909090908,0.06060606060606061,0.18181818181818182
7806,000-000-6020,mase,0.7777777777777778,0.7777777777777778,0.6944444444444445
788,000-000-3092,mase,0.03680468423253869,0.4646591384358009,0.3795483061480552
8035,000-000-10173,mase,0.6666666666666666,0.6666666666666666,0.5
8035,000-000-10174,mase,0.0,0.0,0.0
8035,000-000-1732,mase,0.7619047619047619,0.7619047619047619,0.7619047619047619
8035,000-000-3176,mase,1.25,1.25,1.2249999999999999
8035,000-000-3750,mase,0.18229166666666669,0.18229166666666669,0.25520833333333337
8035,000-000-6020,mase,0.7407407407407407,0.7407407407407407,0.8395061728395062
8035,000-000-7198,mase,0.6956521739130435,0.6956521739130435,0.6956521739130435
8035,000-000-8721,mase,0.5263157894736842,0.5263157894736842,0.5789473684210527
8035,000-000-9341,mase,0.6666666666666666,0.6666666666666666,0.6363636363636364
8035,000-000-9419,mase,1.0461538461538462,1.2923076923076922,0.5230769230769231
8120,000-000-3870,mase,1.5277777777777777,1.5277777777777777,0.9166666666666666
8120,000-000-3871,mase,1.0526315789473684,0.5555555555555555,0.3508771929824561
8120,000-000-6140,mase,0.5555555555555556,0.5555555555555556,0.46296296296296297
8142,000-000-11661,mase,1.1428571428571428,1.0952380952380953,0.9285714285714286
8177,000-000-13358,mase,0.3218390804597701,0.367816091954023,0.3218390804597701
8177,000-000-13360,mase,9.0,9.0,6.0
8177,000-000-13612,mase,3.368563685636856,3.5772357723577235,3.5399728997289976
8177,000-000-13890,mase,0.7714285714285715,0.6571428571428573,0.14285714285714288
8177,000-000-3313,mase,0.3902439024390244,0.3902439024390244,0.37723577235772354
8177,000-000-6140,mase,1.2999999999999998,1.2999999999999998,1.5
8224,000-000-3312,mase,0.7092457420924574,0.7092457420924574,0.4817518248175182
8246,000-000-13546,mase,0.8944444444444445,0.8944444444444445,0.7388888888888889
8246,000-000-13890,mase,2.105263157894737,2.105263157894737,1.736842105263158
8246,000-000-6140,mase,0.5579710144927537,1.5144927536231885,0.6908212560386473
8248,000-000-13358,mase,0.48188405797101447,0.48188405797101447,0.4565217391304348
8248,000-000-6140,mase,0.5663716814159292,0.4955752212389381,0.40707964601769914
8248,000-000-7049,mase,1.2883895131086143,1.2883895131086143,1.8277153558052432
8257,000-000-10129,mase,0.4583333333333333,0.4583333333333333,0.05092592592592592
8257,000-000-10130,mase,1.0864197530864197,1.0864197530864197,1.4259259259259258
8257,000-000-10173,mase,0.38095238095238093,0.7619047619047619,0.38095238095238093
