cliente,SKU,Fecha,cliente_cluster,pred_cantidad_unidades
5932,000-000-9419,2024-07-01,1,3.9302665633515823
5932,000-000-9419,2024-08-01,1,4.007338351943092
5932,000-000-9419,2024-09-01,1,4.129764042382746
5932,000-000-9419,2024-10-01,1,3.9211326487889813
5932,000-000-9419,2024-11-01,1,3.89986519013693
5932,000-000-9419,2024-12-01,1,3.727191063631054
5978,000-000-3313,2024-07-01,1,12.675443168979116
5978,000-000-3313,2024-08-01,1,13.583493646084575
5978,000-000-3313,2024-09-01,1,14.163447396412433
5978,000-000-3313,2024-10-01,1,13.615351139179616
5978,000-000-3313,2024-11-01,1,12.647691886092375
5978,000-000-3313,2024-12-01,1,12.691907973337372
5981,000-000-11913,2024-07-01,3,29.789633153951932
5981,000-000-11913,2024-08-01,3,29.802848505140147
5981,000-000-11913,2024-09-01,3,29.961078413739934
5981,000-000-11913,2024-10-01,3,29.639901595108164
5981,000-000-11913,2024-11-01,3,29.530304658946662
5981,000-000-11913,2024-12-01,3,29.34858196298723
5981,000-000-12625,2024-07-01,3,20.193783941742506
5981,000-000-12625,2024-08-01,3,20.20699929293072
5981,000-000-12625,2024-09-01,3,20.28116174313679
5981,000-000-12625,2024-10-01,3,19.85611936971573
5981,000-000-12625,2024-11-01,3,19.746522433554208
5981,000-000-12625,2024-12-01,3,19.760937028970424
5981,000-000-13349,2024-07-01,3,13.587604867159564
5981,000-000-13349,2024-08-01,3,10.93926836638921
5981,000-000-13349,2024-09-01,3,10.929459416524933
5981,000-000-13349,2024-10-01,3,10.156560679078622
5981,000-000-13349,2024-11-01,3,9.96552815818333
5981,000-000-13349,2024-12-01,3,9.715810198735687
5981,000-000-13358,2024-07-01,3,9.199674877493273
5981,000-000-13358,2024-08-01,3,8.862524471498512
5981,000-000-13358,2024-09-01,3,8.743819374870688
5981,000-000-13358,2024-10-01,3,8.487739078699361
5981,000-000-13358,2024-11-01,3,7.610103920251403
5981,000-000-13358,2024-12-01,3,7.327413397339832
5981,000-000-13360,2024-07-01,3,2.8603893031557157
5981,000-000-13360,2024-08-01,3,3.010781787280378
5981,000-000-13360,2024-09-01,3,3.127432304754213
5981,000-000-13360,2024-10-01,3,2.8749399309369212
5981,000-000-13360,2024-11-01,3,2.8771375291720385
5981,000-000-13360,2024-12-01,3,2.7917380443208093
5981,000-000-13612,2024-07-01,3,30.773934287766657
5981,000-000-13612,2024-08-01,3,30.68688726385836
5981,000-000-13612,2024-09-01,3,31.65200847691439
5981,000-000-13612,2024-10-01,3,31.96032907634722
5981,000-000-13612,2024-11-01,3,32.59905835339097
5981,000-000-13612,2024-12-01,3,31.844645405600446
5981,000-000-3312,2024-07-01,3,12.902975727099719
5981,000-000-3312,2024-08-01,3,14.320670670973335
5981,000-000-3312,2024-09-01,3,13.449150346230333
5981,000-000-3312,2024-10-01,3,12.77200716222962
5981,000-000-3312,2024-11-01,3,12.788304022995789
5981,000-000-3312,2024-12-01,3,12.698019208836708
5981,000-000-3313,2024-07-01,3,30.407900557246492
5981,000-000-3313,2024-08-01,3,29.466037726732466
5981,000-000-3313,2024-09-01,3,26.893672422623006
5981,000-000-3313,2024-10-01,3,23.549837886290145
5981,000-000-3313,2024-11-01,3,23.428298566468822
5981,000-000-3313,2024-12-01,3,21.996889550482923
5981,000-000-6140,2024-07-01,3,9.242673830515267
5981,000-000-6140,2024-08-01,3,8.919870909633064
5981,000-000-6140,2024-09-01,3,8.648878482482134
5981,000-000-6140,2024-10-01,3,8.311828024716268
5981,000-000-6140,2024-11-01,3,7.544072016957516
5981,000-000-6140,2024-12-01,3,7.248303101417248
5981,000-000-7049,2024-07-01,3,11.512277794129087
5981,000-000-7049,2024-08-01,3,11.512277794129087
5981,000-000-7049,2024-09-01,3,11.534544415540392
5981,000-000-7049,2024-10-01,3,11.356161312171437
5981,000-000-7049,2024-11-01,3,10.916564577672217
5981,000-000-7049,2024-12-01,3,10.284445280895858
6011,000-000-3313,2024-07-01,1,15.967923060107788
6011,000-000-3313,2024-08-01,1,13.91932965230626
6011,000-000-3313,2024-09-01,1,13.080617165810231
6011,000-000-3313,2024-10-01,1,11.629225188362202
6011,000-000-3313,2024-11-01,1,11.565245820171516
6011,000-000-3313,2024-12-01,1,10.6798020542968
6011,000-000-6140,2024-07-01,1,9.105345291895695
6011,000-000-6140,2024-08-01,1,10.1073920888546
6011,000-000-6140,2024-09-01,1,10.121777471218044
6011,000-000-6140,2024-10-01,1,9.489989337418164
6011,000-000-6140,2024-11-01,1,8.884938083358458
6011,000-000-6140,2024-12-01,1,9.320419466007204
6011,000-000-6596,2024-07-01,1,10.124435930967298
6011,000-000-6596,2024-08-01,1,10.313741682327027
6011,000-000-6596,2024-09-01,1,9.970363862312281
6011,000-000-6596,2024-10-01,1,9.566522827934103
6011,000-000-6596,2024-11-01,1,9.728454329842199
6011,000-000-6596,2024-12-01,1,9.550118630859183
606,000-000-5671,2024-07-01,1,9.654381462935714
606,000-000-5671,2024-08-01,1,9.241518361148477
606,000-000-5671,2024-09-01,1,9.106733247144755
606,000-000-5671,2024-10-01,1,8.56868315445188
606,000-000-5671,2024-11-01,1,8.950098160352896
606,000-000-5671,2024-12-01,1,8.187154724471496
606,000-000-9341,2024-07-01,1,4.118348097182185
606,000-000-9341,2024-08-01,1,4.099979444386653
606,000-000-9341,2024-09-01,1,4.2224051348263085
606,000-000-9341,2024-10-01,1,4.013773741232537
606,000-000-9341,2024-11-01,1,3.992506282580489
606,000-000-9341,2024-12-01,1,3.819832156074614
6110,000-000-10130,2024-07-01,3,23.88878110178593
6110,000-000-10130,2024-08-01,3,23.936916805041506
6110,000-000-10130,2024-09-01,3,24.00113353503236
6110,000-000-10130,2024-10-01,3,23.424461271683853
6110,000-000-10130,2024-11-01,3,22.88651146880043
6110,000-000-10130,2024-12-01,3,21.687113929986403
6110,000-000-10131,2024-07-01,3,21.495092552500715
6110,000-000-10131,2024-08-01,3,18.362643717820266
6110,000-000-10131,2024-09-01,3,18.6031676101532
6110,000-000-10131,2024-10-01,3,18.953482573456412
6110,000-000-10131,2024-11-01,3,17.701852559885083
6110,000-000-10131,2024-12-01,3,14.092969943791346
6110,000-000-10173,2024-07-01,3,6.907660835629208
6110,000-000-10173,2024-08-01,3,6.78169813240196
6110,000-000-10173,2024-09-01,3,6.472509815903148
6110,000-000-10173,2024-10-01,3,5.838297159444883
6110,000-000-10173,2024-11-01,3,5.638505492909864
6110,000-000-10173,2024-12-01,3,5.212529258182164
6110,000-000-10204,2024-07-01,3,12.067433644941282
6110,000-000-10204,2024-08-01,3,12.100859143241976
6110,000-000-10204,2024-09-01,3,12.17502159344804
6110,000-000-10204,2024-10-01,3,11.796936941227624
6110,000-000-10204,2024-11-01,3,11.821199404485881
6110,000-000-10204,2024-12-01,3,11.639476708526438
6110,000-000-11646,2024-07-01,3,21.911546762675492
6110,000-000-11646,2024-08-01,3,20.019894612725025
6110,000-000-11646,2024-09-01,3,19.13239232722492
6110,000-000-11646,2024-10-01,3,18.628145319513802
6110,000-000-11646,2024-11-01,3,17.556805801693297
6110,000-000-11646,2024-12-01,3,16.3469964200029
6110,000-000-1732,2024-07-01,3,3.820413516157734
6110,000-000-1732,2024-08-01,3,3.6800303712926516
6110,000-000-1732,2024-09-01,3,3.852551273111841
6110,000-000-1732,2024-10-01,3,3.6830753483022325
6110,000-000-1732,2024-11-01,3,3.8501608322347836
6110,000-000-1732,2024-12-01,3,3.7019637605139724
6110,000-000-1999,2024-07-01,3,12.350601319603559
6110,000-000-1999,2024-08-01,3,12.694802238128407
6110,000-000-1999,2024-09-01,3,12.76896468833447
6110,000-000-1999,2024-10-01,3,11.637340994587078
6110,000-000-1999,2024-11-01,3,11.564668669313996
6110,000-000-1999,2024-12-01,3,11.333513296539792
6110,000-000-2001,2024-07-01,3,11.628075241369856
6110,000-000-2001,2024-08-01,3,11.628075241369856
6110,000-000-2001,2024-09-01,3,11.702237691575917
6110,000-000-2001,2024-10-01,3,11.685902230426962
6110,000-000-2001,2024-11-01,3,11.576305294265445
6110,000-000-2001,2024-12-01,3,11.328554874069262
6110,000-000-3176,2024-07-01,3,44.76051588551633
6110,000-000-3176,2024-08-01,3,45.63557078966607
6110,000-000-3176,2024-09-01,3,45.68957705913938
6110,000-000-3176,2024-10-01,3,45.26909270540233
6110,000-000-3176,2024-11-01,3,45.207149022311675
6110,000-000-3176,2024-12-01,3,44.37731985250515
6110,000-000-4013,2024-07-01,3,94.55932541045064
6110,000-000-4013,2024-08-01,3,107.96549624928814
6110,000-000-4013,2024-09-01,3,116.11135089664202
6110,000-000-4013,2024-10-01,3,106.79200935503808
6110,000-000-4013,2024-11-01,3,100.61173263371461
6110,000-000-4013,2024-12-01,3,91.6406788155852
6110,000-000-6020,2024-07-01,3,24.280305701720486
6110,000-000-6020,2024-08-01,3,24.293521052908694
6110,000-000-6020,2024-09-01,3,24.367683503114762
6110,000-000-6020,2024-10-01,3,24.028107279460166
6110,000-000-6020,2024-11-01,3,23.918510343298642
6110,000-000-6020,2024-12-01,3,23.718080523771157
6110,000-000-9341,2024-07-01,3,5.581774274104339
6110,000-000-9341,2024-08-01,3,4.953579110866503
6110,000-000-9341,2024-09-01,3,5.370386858939979
6110,000-000-9341,2024-10-01,3,4.924449443682514
6110,000-000-9341,2024-11-01,3,4.764908079937804
6110,000-000-9341,2024-12-01,3,4.9223209984679865
6110,000-000-9419,2024-07-01,3,7.2167434473222025
6110,000-000-9419,2024-08-01,3,6.5772557425501885
6110,000-000-9419,2024-09-01,3,6.423390961744406
6110,000-000-9419,2024-10-01,3,5.968434389243853
6110,000-000-9419,2024-11-01,3,5.699320178980551
6110,000-000-9419,2024-12-01,3,5.448068443063784
6172,000-000-11283,2024-07-01,3,27.007961945794822
6172,000-000-11283,2024-08-01,3,24.190592502858763
6172,000-000-11283,2024-09-01,3,24.248446472563536
6172,000-000-11283,2024-10-01,3,23.53989216607493
6172,000-000-11283,2024-11-01,3,23.353749257826873
6172,000-000-11283,2024-12-01,3,22.305134167828115
6172,000-000-11913,2024-07-01,3,29.995623307331478
6172,000-000-11913,2024-08-01,3,30.002678248089182
6172,000-000-11913,2024-09-01,3,30.07684069829525
6172,000-000-11913,2024-10-01,3,29.450375605475468
6172,000-000-11913,2024-11-01,3,30.743635300515972
6172,000-000-11913,2024-12-01,3,30.506531403578432
6172,000-000-12625,2024-07-01,3,33.98562694526072
6172,000-000-12625,2024-08-01,3,30.964023676887795
6172,000-000-12625,2024-09-01,3,30.112918517992394
6172,000-000-12625,2024-10-01,3,32.69380351499356
6172,000-000-12625,2024-11-01,3,32.99838597190759
6172,000-000-12625,2024-12-01,3,31.3984444359822
6172,000-000-3274,2024-07-01,3,15.116583581433517
6172,000-000-3274,2024-08-01,3,14.357058333336735
6172,000-000-3274,2024-09-01,3,13.476923453867485
6172,000-000-3274,2024-10-01,3,11.879017816690478
6172,000-000-3274,2024-11-01,3,11.832877952372716
6172,000-000-3274,2024-12-01,3,10.731230466466023
6172,000-000-4053,2024-07-01,3,13.1475608714497
6172,000-000-4053,2024-08-01,3,11.981411292951197
6172,000-000-4053,2024-09-01,3,11.367520765135122
6172,000-000-4053,2024-10-01,3,10.148709517131193
6172,000-000-4053,2024-11-01,3,9.674198310054221
6172,000-000-4053,2024-12-01,3,9.307216642146654
6172,000-000-4056,2024-07-01,3,7.475642065960475
6172,000-000-4056,2024-08-01,3,7.720547824139859
6172,000-000-4056,2024-09-01,3,7.345805355823992
6172,000-000-4056,2024-10-01,3,6.998643123335216
6172,000-000-4056,2024-11-01,3,7.465743021540601
6172,000-000-4056,2024-12-01,3,6.618140877357823
6172,000-000-6074,2024-07-01,3,6.3172608977303115
6172,000-000-6074,2024-08-01,3,6.0546784440924055
6172,000-000-6074,2024-09-01,3,6.2331750004055255
6172,000-000-6074,2024-10-01,3,5.991570544944484
6172,000-000-6074,2024-11-01,3,5.722931237406254
6172,000-000-6074,2024-12-01,3,5.589073418417238
6172,000-000-6140,2024-07-01,3,12.623009878863561
6172,000-000-6140,2024-08-01,3,12.004911539091367
6172,000-000-6140,2024-09-01,3,10.485138637690344
6172,000-000-6140,2024-10-01,3,10.178680261846749
6172,000-000-6140,2024-11-01,3,9.591440605504273
6172,000-000-6140,2024-12-01,3,9.28299697201023
6172,000-000-6596,2024-07-01,3,10.222034636792998
6172,000-000-6596,2024-08-01,3,10.423903309654223
6172,000-000-6596,2024-09-01,3,10.06796256813798
6172,000-000-6596,2024-10-01,3,9.86862323079736
6172,000-000-6596,2024-11-01,3,10.071081720299555
6172,000-000-6596,2024-12-01,3,9.865765680269265
6294,000-000-10340,2024-07-01,4,10.457361534947221
6294,000-000-10340,2024-08-01,4,9.138526901627438
6294,000-000-10340,2024-09-01,4,9.752657594674897
6294,000-000-10340,2024-10-01,4,9.824495839053336
6294,000-000-10340,2024-11-01,4,9.533063821125593
6294,000-000-10340,2024-12-01,4,8.644835612571155
6294,000-000-10341,2024-07-01,4,5.842530827022777
6294,000-000-10341,2024-08-01,4,5.429007491537517
6294,000-000-10341,2024-09-01,4,5.357571261810678
6294,000-000-10341,2024-10-01,4,4.886145994278175
6294,000-000-10341,2024-11-01,4,4.678978292561828
6294,000-000-10341,2024-12-01,4,4.998731125616132
6294,000-000-10342,2024-07-01,4,12.645027569749681
6294,000-000-10342,2024-08-01,4,10.552201457612096
6294,000-000-10342,2024-09-01,4,10.454186243203425
6294,000-000-10342,2024-10-01,4,9.027271019877281
6294,000-000-10342,2024-11-01,4,9.334710524932353
6294,000-000-10342,2024-12-01,4,9.248797497672554
6294,000-000-11283,2024-07-01,4,27.176963733140653
6294,000-000-11283,2024-08-01,4,24.298854285897967
6294,000-000-11283,2024-09-01,4,24.41120671914439
6294,000-000-11283,2024-10-01,4,23.7571799418924
6294,000-000-11283,2024-11-01,4,23.467446565182495
6294,000-000-11283,2024-12-01,4,22.30482648405884
6294,000-000-11584,2024-07-01,4,6.7875479161080765
6294,000-000-11584,2024-08-01,4,6.554818848212552
6294,000-000-11584,2024-09-01,4,7.442408767941185
6294,000-000-11584,2024-10-01,4,7.101869161891391
6294,000-000-11584,2024-11-01,4,6.502338278905022
6294,000-000-11584,2024-12-01,4,6.244191115456562
6294,000-000-11586,2024-07-01,4,8.037515342532958
6294,000-000-11586,2024-08-01,4,8.020754518536032
6294,000-000-11586,2024-09-01,4,8.377388130278689
6294,000-000-11586,2024-10-01,4,7.843181639097224
6294,000-000-11586,2024-11-01,4,7.309227703686109
6294,000-000-11586,2024-12-01,4,6.878095860134703
6294,000-000-11913,2024-07-01,4,30.008354471652833
6294,000-000-11913,2024-08-01,4,30.3420944694581
6294,000-000-11913,2024-09-01,4,30.42241733009467
6294,000-000-11913,2024-10-01,4,29.92996616298533
6294,000-000-11913,2024-11-01,4,29.820369226823814
6294,000-000-11913,2024-12-01,4,29.358826917530887
6294,000-000-13358,2024-07-01,4,11.516433737118748
6294,000-000-13358,2024-08-01,4,9.748237636643765
6294,000-000-13358,2024-09-01,4,10.997526331896623
6294,000-000-13358,2024-10-01,4,10.301234257029554
6294,000-000-13358,2024-11-01,4,10.026695042775907
6294,000-000-13358,2024-12-01,4,9.357625214097682
6294,000-000-13359,2024-07-01,4,10.748269823547398
6294,000-000-13359,2024-08-01,4,10.391511267437794
6294,000-000-13359,2024-09-01,4,10.562528611250402
6294,000-000-13359,2024-10-01,4,10.199676521147252
6294,000-000-13359,2024-11-01,4,10.14107963482831
6294,000-000-13359,2024-12-01,4,9.715986557531872
6294,000-000-3274,2024-07-01,4,11.131924520573982
6294,000-000-3274,2024-08-01,4,11.720057096943812
6294,000-000-3274,2024-09-01,4,11.234863177673304
6294,000-000-3274,2024-10-01,4,10.513240417826138
6294,000-000-3274,2024-11-01,4,10.026695042775907
6294,000-000-3274,2024-12-01,4,9.792118371107774
6294,000-000-3313,2024-07-01,4,11.331593570939537
6294,000-000-3313,2024-08-01,4,9.946769329731515
6294,000-000-3313,2024-09-01,4,11.165246157670275
6294,000-000-3313,2024-10-01,4,10.087828653475762
6294,000-000-3313,2024-11-01,4,9.884750788966274
6294,000-000-3313,2024-12-01,4,8.821022740992161
6294,000-000-3465,2024-07-01,4,10.441109396069715
6294,000-000-3465,2024-08-01,4,9.190029596029431
6294,000-000-3465,2024-09-01,4,10.388724000330587
6294,000-000-3465,2024-10-01,4,10.360447728802248
6294,000-000-3465,2024-11-01,4,10.10844472376345
6294,000-000-3465,2024-12-01,4,9.145141173657523
6294,000-000-3466,2024-07-01,4,11.148207859932716
6294,000-000-3466,2024-08-01,4,11.080716940161105
6294,000-000-3466,2024-09-01,4,9.63762807749582
6294,000-000-3466,2024-10-01,4,9.28090076556723
6294,000-000-3466,2024-11-01,4,8.730687369935145
6294,000-000-3466,2024-12-01,4,8.671216382608256
6294,000-000-4053,2024-07-01,4,6.204987160130422
6294,000-000-4053,2024-08-01,4,6.017723336017811
6294,000-000-4053,2024-09-01,4,6.1301489508020275
6294,000-000-4053,2024-10-01,4,5.945650082438743
6294,000-000-4053,2024-11-01,4,5.849969412083885
6294,000-000-4053,2024-12-01,4,5.707826520530306
6294,000-000-4056,2024-07-01,4,5.441891602264949
6294,000-000-4056,2024-08-01,4,5.423354627947962
6294,000-000-4056,2024-09-01,4,5.516054052471011
6294,000-000-4056,2024-10-01,4,5.674753223127942
6294,000-000-4056,2024-11-01,4,5.961277215710384
6294,000-000-4056,2024-12-01,4,5.833136091640339
6294,000-000-4848,2024-07-01,4,6.0659074770589765
6294,000-000-4848,2024-08-01,4,6.451257054201694
6294,000-000-4848,2024-09-01,4,6.089901977302656
6294,000-000-4848,2024-10-01,4,5.74042887865334
6294,000-000-4848,2024-11-01,4,5.6932196824264985
6294,000-000-4848,2024-12-01,4,5.460536107325662
6294,000-000-5312,2024-07-01,4,21.31051829322429
6294,000-000-5312,2024-08-01,4,20.126946027905557
6294,000-000-5312,2024-09-01,4,21.30468094190801
6294,000-000-5312,2024-10-01,4,20.408558663665204
6294,000-000-5312,2024-11-01,4,19.734189536402777
6294,000-000-5312,2024-12-01,4,19.167140245394464
6294,000-000-6072,2024-07-01,4,10.484317550437952
6294,000-000-6072,2024-08-01,4,10.316188377664568
6294,000-000-6072,2024-09-01,4,10.45275468948705
6294,000-000-6072,2024-10-01,4,10.155064416454573
6294,000-000-6072,2024-11-01,4,10.009587007142864
6294,000-000-6072,2024-12-01,4,9.546652936738864
6294,000-000-6074,2024-07-01,4,8.589876262697944
6294,000-000-6074,2024-08-01,4,8.622699272639922
6294,000-000-6074,2024-09-01,4,8.923090673245577
6294,000-000-6074,2024-10-01,4,8.628832684500244
6294,000-000-6074,2024-11-01,4,8.39652398192918
6294,000-000-6074,2024-12-01,4,7.327943858569995
6294,000-000-6140,2024-07-01,4,7.6129266859920435
6294,000-000-6140,2024-08-01,4,8.41745243297878
6294,000-000-6140,2024-09-01,4,9.328860214999242
6294,000-000-6140,2024-10-01,4,9.657663795612518
6294,000-000-6140,2024-11-01,4,9.203490338416144
6294,000-000-6140,2024-12-01,4,8.95490050324464
6294,000-000-6596,2024-07-01,4,8.056721051580107
6294,000-000-6596,2024-08-01,4,7.625168532305647
6294,000-000-6596,2024-09-01,4,9.274600346389029
6294,000-000-6596,2024-10-01,4,9.974361497025306
6294,000-000-6596,2024-11-01,4,9.33851457817634
6294,000-000-6596,2024-12-01,4,8.484362216216658
6294,000-000-9537,2024-07-01,4,8.735195686658653
6294,000-000-9537,2024-08-01,4,9.111008739822449
6294,000-000-9537,2024-09-01,4,8.705227058191282
6294,000-000-9537,2024-10-01,4,8.33710716658087
6294,000-000-9537,2024-11-01,4,7.484003747805877
6294,000-000-9537,2024-12-01,4,7.370860763725009
6301,000-000-12450,2024-07-01,3,6.003202610034336
6301,000-000-12450,2024-08-01,3,6.0153404810571764
6301,000-000-12450,2024-09-01,3,6.075580995834963
6301,000-000-12450,2024-10-01,3,5.8339230500276305
6301,000-000-12450,2024-11-01,3,5.786713853800789
6301,000-000-12450,2024-12-01,3,5.687473679663272
6301,000-000-13239,2024-07-01,3,7.644759399853074
6301,000-000-13239,2024-08-01,3,7.966986455799692
6301,000-000-13239,2024-09-01,3,8.422779773601874
6301,000-000-13239,2024-10-01,3,8.208967385004716
6301,000-000-13239,2024-11-01,3,7.194647901023729
6301,000-000-13239,2024-12-01,3,6.808875899342657
6301,000-000-13268,2024-07-01,3,3.941078384424436
6301,000-000-13268,2024-08-01,3,3.6992549223513786
6301,000-000-13268,2024-09-01,3,4.078278744651561
6301,000-000-13268,2024-10-01,3,3.9793171142256107
6301,000-000-13268,2024-11-01,3,3.9347093376681364
6301,000-000-13268,2024-12-01,3,3.7620352111622606
6301,000-000-13348,2024-07-01,3,10.373634373569224
6301,000-000-13348,2024-08-01,3,10.463462625077407
6301,000-000-13348,2024-09-01,3,10.045118021944736
6301,000-000-13348,2024-10-01,3,9.735704543750655
6301,000-000-13348,2024-11-01,3,9.68476641062845
6301,000-000-13348,2024-12-01,3,9.423778661960027
6301,000-000-13451,2024-07-01,3,3.0817421083749585
6301,000-000-13451,2024-08-01,3,3.06897199760331
6301,000-000-13451,2024-09-01,3,3.152774941784219
6301,000-000-13451,2024-10-01,3,2.9183292265680767
6301,000-000-13451,2024-11-01,3,2.9310510072587275
6301,000-000-13451,2024-12-01,3,2.807837884422859
6301,000-000-13625,2024-07-01,3,7.105867862967887
6301,000-000-13625,2024-08-01,3,6.649930721204042
6301,000-000-13625,2024-09-01,3,6.590098094938249
6301,000-000-13625,2024-10-01,3,6.400328202370172
6301,000-000-13625,2024-11-01,3,5.97324163288164
6301,000-000-13625,2024-12-01,3,5.541182752250695
6301,000-000-3777,2024-07-01,3,9.53386162957206
6301,000-000-3777,2024-08-01,3,9.178379039823417
6301,000-000-3777,2024-09-01,3,8.478998870888992
6301,000-000-3777,2024-10-01,3,7.637962193319476
6301,000-000-3777,2024-11-01,3,8.07183276427392
6301,000-000-3777,2024-12-01,3,7.401646969141889
6301,000-000-4013,2024-07-01,3,70.08120424131043
6301,000-000-4013,2024-08-01,3,71.08917105377009
6301,000-000-4013,2024-09-01,3,71.87560874536301
6301,000-000-4013,2024-10-01,3,64.51402245376956
6301,000-000-4013,2024-11-01,3,58.76866800688735
6301,000-000-4013,2024-12-01,3,57.76370121566586
6301,000-000-9341,2024-07-01,3,7.335487598305024
6301,000-000-9341,2024-08-01,3,6.3558667445994885
6301,000-000-9341,2024-09-01,3,6.973028241567247
6301,000-000-9341,2024-10-01,3,6.8066339475479865
6301,000-000-9341,2024-11-01,3,6.376877421176089
6301,000-000-9341,2024-12-01,3,5.775574566556099
6301,000-000-9419,2024-07-01,3,5.583584431026722
6301,000-000-9419,2024-08-01,3,6.280451536776665
6301,000-000-9419,2024-09-01,3,5.881674539883372
6301,000-000-9419,2024-10-01,3,5.526476612482643
6301,000-000-9419,2024-11-01,3,5.533941715978891
6301,000-000-9419,2024-12-01,3,5.336996625260996
6358,000-000-10057,2024-07-01,2,15.892669991657769
6358,000-000-10057,2024-08-01,2,17.009874912771085
6358,000-000-10057,2024-09-01,2,16.125747981257863
6358,000-000-10057,2024-10-01,2,14.436275556387503
6358,000-000-10057,2024-11-01,2,13.535922868855515
6358,000-000-10057,2024-12-01,2,12.26645306192773
6358,000-000-10173,2024-07-01,2,1.8105690617748855
6358,000-000-10173,2024-08-01,2,1.9023776236112504
6358,000-000-10173,2024-09-01,2,2.0671421533977274
6358,000-000-10173,2024-10-01,2,1.6860595454175489
6358,000-000-10173,2024-11-01,2,1.8926039520406588
6358,000-000-10173,2024-12-01,2,1.7971392041238616
6358,000-000-11828,2024-07-01,2,134.4566291315511
6358,000-000-11828,2024-08-01,2,133.17149379472363
6358,000-000-11828,2024-09-01,2,133.02609918343518
6358,000-000-11828,2024-10-01,2,132.24711198333745
6358,000-000-11828,2024-11-01,2,132.09875552442952
6358,000-000-11828,2024-12-01,2,124.2076691566985
6358,000-000-3176,2024-07-01,2,15.356410843180136
6358,000-000-3176,2024-08-01,2,14.478477370254492
6358,000-000-3176,2024-09-01,2,13.755721278991281
6358,000-000-3176,2024-10-01,2,13.193767328687194
6358,000-000-3176,2024-11-01,2,12.145410869779344
6358,000-000-3176,2024-12-01,2,10.812374925150671
6406,000-000-13151,2024-07-01,1,4.351715541834986
6406,000-000-13151,2024-08-01,1,4.187829185749431
6406,000-000-13151,2024-09-01,1,4.079972156931005
6406,000-000-13151,2024-10-01,1,3.8098718369680005
6406,000-000-13151,2024-11-01,1,3.810228197801466
6406,000-000-13151,2024-12-01,1,3.5577821268278282
6406,000-000-3870,2024-07-01,1,7.131192829644373
6406,000-000-3870,2024-08-01,1,7.267662484957207
6406,000-000-3870,2024-09-01,1,6.801683222279686
6406,000-000-3870,2024-10-01,1,6.552508202095196
6406,000-000-3870,2024-11-01,1,6.439453215584439
6406,000-000-3870,2024-12-01,1,5.832365981457614
6406,000-000-3871,2024-07-01,1,5.929155631507085
6406,000-000-3871,2024-08-01,1,5.936850042769791
6406,000-000-3871,2024-09-01,1,6.011012492975855
6406,000-000-3871,2024-10-01,1,5.802381099382085
6406,000-000-3871,2024-11-01,1,5.755171903155244
6406,000-000-3871,2024-12-01,1,5.591397190513801
6488,000-000-1732,2024-07-01,1,6.437862916844583
6488,000-000-1732,2024-08-01,1,6.193652307063495
6488,000-000-1732,2024-09-01,1,5.773568915434604
6488,000-000-1732,2024-10-01,1,5.575339861061439
6488,000-000-1732,2024-11-01,1,5.306537457771066
6488,000-000-1732,2024-12-01,1,4.742021253573286
6492,000-000-11645,2024-07-01,3,16.409208067206507
6492,000-000-11645,2024-08-01,3,15.577371415994573
6492,000-000-11645,2024-09-01,3,13.609346696151317
6492,000-000-11645,2024-10-01,3,12.2019519455684
6492,000-000-11645,2024-11-01,3,11.187062625747075
6492,000-000-11645,2024-12-01,3,10.292433880769869
6492,000-000-11646,2024-07-01,3,20.83762697031388
6492,000-000-11646,2024-08-01,3,22.23765233181365
6492,000-000-11646,2024-09-01,3,21.313560529368807
6492,000-000-11646,2024-10-01,3,19.571568121664715
6492,000-000-11646,2024-11-01,3,19.576585520282745
6492,000-000-11646,2024-12-01,3,18.945581014769417
6492,000-000-13012,2024-07-01,3,10.211488897638032
6492,000-000-13012,2024-08-01,3,10.198718786866385
6492,000-000-13012,2024-09-01,3,10.049168737072444
6492,000-000-13012,2024-10-01,3,9.79146004250068
6492,000-000-13012,2024-11-01,3,9.835574862642082
6492,000-000-13012,2024-12-01,3,9.653852166682645
6492,000-000-13025,2024-07-01,3,10.334710808623756
6492,000-000-13025,2024-08-01,3,10.329627878358627
6492,000-000-13025,2024-09-01,3,10.480674308362717
6492,000-000-13025,2024-10-01,3,10.256752775602108
6492,000-000-13025,2024-11-01,3,10.078634487883027
6492,000-000-13025,2024-12-01,3,9.896911791923591
6492,000-000-1999,2024-07-01,3,14.123484212866277
6492,000-000-1999,2024-08-01,3,14.208321570558407
6492,000-000-1999,2024-09-01,3,13.293678599462854
6492,000-000-1999,2024-10-01,3,12.844658717952104
6492,000-000-1999,2024-11-01,3,12.84920036773535
6492,000-000-1999,2024-12-01,3,12.702164430864542
6492,000-000-2001,2024-07-01,3,17.32470661772076
6492,000-000-2001,2024-08-01,3,16.503389544602072
6492,000-000-2001,2024-09-01,3,13.390647281612363
6492,000-000-2001,2024-10-01,3,11.983252531029443
6492,000-000-2001,2024-11-01,3,10.976771361552977
6492,000-000-2001,2024-12-01,3,10.136134603692957
6492,000-000-2170,2024-07-01,3,11.983698420710645
6492,000-000-2170,2024-08-01,3,11.990753361468357
6492,000-000-2170,2024-09-01,3,12.064915811674421
6492,000-000-2170,2024-10-01,3,11.7644632293696
6492,000-000-2170,2024-11-01,3,11.663063618290781
6492,000-000-2170,2024-12-01,3,11.481340922331338
